merchant_mask,score,segment_type,gen_industry,log_orders,log_gmv,CTR,price_competitiveness,avg_order_value,do_click_ratio,is_active
Радельоград,0.5078110122745011,small,DIY,2.1972245773362196,12.677219371192189,0.019444990039002217,0.8599,40045.625,0.19576719576719576,1
Илфордбург,0.5077673085048316,medium,CEHAC,4.02535169073515,13.34762149145409,0.017303965173998258,0.718,11387.672727272728,0.13127494223902542,1
Приомполис,0.5075346964745722,medium,FMCG,5.081404364984463,13.162543245805729,0.018327105387544704,0.3617,3253.1125,0.10413625304136254,1
Орурполис,0.50749230985654,medium,Other,2.5649493574615367,12.812386615046176,0.027046074620929308,0.6813,30560.916666666668,0.11687306501547988,1
Солнибург,0.5073522997382335,nano,CEHAC,2.1972245773362196,13.617246187201404,0.01634690595255882,0.804,102519.0,0.1456989247311828,1
Неволькент,0.5073140164983675,big,FMCG,5.247024072160486,10.647494183386883,0.042205090012861046,0.7972,222.67724867724868,0.050219946372369435,1
Росовино,0.5072965819723921,medium,Other,3.4339872044851463,13.824068831245828,0.013427139152981849,0.9069,33619.8,0.08903651063391524,1
Солнполорск,0.5072751067464711,small,CEHAC,2.4849066497880004,13.560823448583108,0.013825602322737827,0.8725,70468.90909090909,0.1503809208347135,1
Эльфордемир,0.5072211007349319,small,Fashion,2.302585092994046,12.354346088184556,0.022492616123678047,0.8807,25773.88888888889,0.16698249916397281,1
Тафордридж,0.5071303539288258,nano,Other,3.5263605246161616,12.796389440285918,0.024335113556670444,0.7586,10936.69696969697,0.10031035247173575,1
Ясполельск,0.5070398306108218,medium,Pharma,3.8066624897703196,12.231603930726582,0.02367146611071297,0.8973,4662.977272727273,0.12339449541284404,1
Волмарсково,0.5069512743139089,medium,DIY,3.367295829986474,12.031647827262825,0.024758436860393165,0.9527,5999.535714285715,0.1423627799673171,1
Лесеввиль,0.5069465209861391,medium,DIY,3.713572066704308,13.474863619388424,0.034964970245532204,0.4663,17782.725,0.05320275277924828,1
Клинарпорт,0.5069013347313672,medium,FMCG,3.7612001156935624,12.843680688749348,0.042056571671629094,0.5188,9009.261904761905,0.07156402383962435,1
Уралуово,0.5068235231969643,small,FMCG,3.1354942159291497,11.87816562251414,0.05960592619414019,0.9354,6549.318181818182,0.04323175053153792,1
Каменистан,0.506648313661046,medium,Other,3.091042453358316,14.294021026234912,0.01581495499592088,0.7319,76841.33333333333,0.09640591966173362,1
Портантаун,0.5066250723400803,medium,CEHAC,3.044522437723423,14.239012683308536,0.026775223400636962,0.5406,76365.0,0.038397690364489354,1
Даритаун,0.5065105066213498,small,Home,3.295836866004329,12.518069210313383,0.024183434299144664,0.9184,10508.807692307691,0.08518864151446474,1
Волавполис,0.5064973338521764,nano,Pharma,1.0986122886681098,12.42257418745584,0.02859107879740617,0.8828,124172.0,0.06414662084765177,1
Белтеркент,0.506472148355617,small,Other,2.772588722239781,13.614660401955598,0.04583785855746502,0.407,54535.6,0.059930313588850176,1
Чистдельполис,0.5062645883749093,no_market,unknown,13.505769634857545,0.0,0.3645687645687646,0.1319,0.0,0.0,1
Уралвинвиль,0.5062644959986146,big,Fashion,4.574710978503383,13.891730583875683,0.014095152110573425,0.7202,11241.65625,0.04817275747508306,1
Таиоград,0.5061643063742571,big,Fashion,4.189654742026425,14.09733048154748,0.016400694402659944,0.6022,20392.907692307694,0.09324682383314084,1
Радоридж,0.5061641643030981,medium,DIY,3.4339872044851463,12.289692026199287,0.029370321319956063,0.7797,7248.066666666667,0.10970099028939526,1
Каминбург,0.5061213081810777,medium,DIY,3.970291913552122,13.438285907735331,0.030222100107634486,0.5083,13187.711538461539,0.050377413570207266,1
Ариноград,0.5060240883404135,medium,CEHAC,2.0794415416798357,13.929286464681445,0.040250344948505476,0.3524,160071.42857142858,0.07348484848484849,1
Малеркент,0.506002578126755,nano,Home,2.302585092994046,11.695322018951824,0.03333970803850322,0.9082,13334.222222222223,0.1349904397705545,1
Велмирчестер,0.5059990287232353,medium,CEHAC,2.3978952727983707,12.705307353419029,0.033581358919130604,0.7486,32949.1,0.05029154518950437,1
Цармарчестер,0.5058980897465507,medium,CEHAC,3.4011973816621555,14.118400157568361,0.035104015553647866,0.3787,46681.51724137931,0.033725967018770425,1
Еляроград,0.5058966301587533,big,DIY,3.7612001156935624,14.735503627719522,0.018330052060073508,0.4807,59744.57142857143,0.10185873605947955,1
Арельск,0.5057981043914603,big,Other,3.6375861597263857,13.866204622849683,0.030238800549332062,0.4783,28432.432432432433,0.0419442619874261,1
Ярярхилл,0.5057681899354778,medium,DIY,2.4849066497880004,14.726206065725712,0.05910578617656206,0.1932,173215.33142857207,0.03608118266098722,1
Эльдорполис,0.5057544229194911,medium,DIY,4.290459441148391,13.871810547908279,0.017736688889010678,0.6764,14693.25,0.05898876404494382,1
Яророрск,0.5057251286637439,medium,Other,1.3862943611198906,12.402449134069302,0.03143340107500332,0.7676,81132.0,0.08489425981873112,1
Камомридж,0.5057103902767095,medium,FMCG,4.276666119016055,12.316692307602132,0.02275546924967828,0.6519,3146.3802816901407,0.2871655943108703,1
Белольельск,0.5056546201520431,small,Fashion,2.0794415416798357,13.306604756825603,0.014483596020180371,0.867,85878.85714285714,0.17669584245076586,1
Илелград,0.5056396844802126,medium,CEHAC,3.367295829986474,13.440026978270335,0.017723355287319737,0.8386,24534.14285714286,0.08927646347781039,1
Финольчестер,0.5054580486344303,medium,Other,4.110873864173311,11.95368049385684,0.023612997227409043,0.8582,2589.7833333333333,0.1669911636962708,1
Нордонхилл,0.5053584479526817,medium,CEHAC,2.8903717578961645,12.889065949522928,0.02789958462701181,0.6026,23291.647058823528,0.12586662854692302,1
Форорвиль,0.5053496069367776,medium,DIY,3.8918202981106265,12.696794536672325,0.0353021847422419,0.4628,6806.208333333333,0.12600995674528687,1
Елбрининск,0.5053448016632386,medium,CEHAC,3.912023005428146,13.961756650120979,0.022376099284951097,0.4932,23622.04081632653,0.08978675645342311,1
Северебург,0.5053399562634795,big,Pharma,6.52795791762255,11.372628379431506,0.01671485537453678,0.2101,127.24597364568082,0.1300450420466396,1
Аркаристан-3665,0.5052374248967544,small,DIY,2.302585092994046,12.669960737942285,0.029541559879286028,0.6911,35338.666666666664,0.1026694045174538,1
Волдорридж,0.5051938177480247,nano,CEHAC,1.791759469228055,13.099436554888632,0.03511289262471881,0.5729,97733.2,0.06933825467967308,1
Южорград,0.5051794675002624,nano,DIY,1.791759469228055,11.109188862135733,0.048181310302133504,0.8629,13356.2,0.6026324036352241,1
Илкаристан,0.5051339671053119,small,Other,1.791759469228055,11.709462172722448,0.0507878925291917,0.6711,24343.4,0.20982142857142858,1
Веларсково,0.5051283870579004,medium,CEHAC,2.995732273553991,13.756950927584679,0.023334503179831635,0.6315,49637.94736842105,0.07965198624131652,1
Елфордоград,0.5051054434090363,medium,Home,2.1972245773362196,13.480211233212922,0.02026957581452714,0.8341,89390.375,0.07171314741035857,1
Клинбургполис,0.5051030048152136,medium,CEHAC,3.9889840465642745,14.07902877176068,0.018768272403488575,0.5501,24556.603773584906,0.09763507965183117,1
Камвилхилл,0.5050575889912936,medium,CEHAC,4.143134726391533,14.639633806586065,0.009470702647232546,0.7169,36772.25806451613,0.07039924403496338,1
Нордстоорск,0.5050056227227545,small,DIY,3.4965075614664802,11.397806377850005,0.040784800791787146,0.8616,2785.15625,0.18214693566806242,1
Севербургистан,0.504971254096649,medium,CEHAC,3.367295829986474,13.234777358782932,0.022314973947677116,0.7707,19981.678571428572,0.07125392944463849,1
Лунелполис,0.5049671376707957,medium,DIY,3.044522437723423,13.229871585119614,0.04899840080801279,0.5328,27837.45,0.0249935583612471,1
Яринхилл,0.5046944139563948,medium,FMCG,4.248495242049359,11.528267176769427,0.03143744834625121,0.846,1471.6666666666667,0.13362961847011412,1
Невдоркент,0.5046575685322868,medium,DIY,4.07753744390572,14.469787483953155,0.027039464428082353,0.3472,33168.10344827586,0.022655826558265584,1
Клинбургино,0.5045958055553313,medium,Other,2.5649493574615367,14.182581970845538,0.022184427410399495,0.7209,120291.66666666667,0.023836162864231163,1
Лунористан,0.5045147101450621,big,DIY,4.564348191467836,13.372659732068557,0.02160414687638585,0.3914,6760.021052631579,0.12516566043292593,1
Эльланридж,0.5044698496186747,small,DIY,2.3978952727983707,13.422990796120155,0.029119775499024534,0.5759,67535.2,0.07392739273927393,1
Приольчестер,0.5044278392857493,medium,DIY,3.6635616461296463,13.690545795331591,0.02981029810298103,0.4557,23224.394736842107,0.06482582837723025,1
Портополис,0.5043597538443682,medium,FMCG,4.454347296253507,12.309463723117355,0.020836413713126042,0.7415,2609.2235294117645,0.1512453040211493,1
Цархолмбург,0.5043099308049752,medium,DIY,2.8903717578961645,11.984802338597644,0.04002323193561435,0.8733,9429.35294117647,0.06607929515418502,1
Каменвиль,0.5043040288035086,medium,DIY,3.1354942159291497,11.843968705510814,0.03113242689513876,1.0,6329.136363636364,0.08525276697577026,1
Светярино,0.5042973973825251,medium,CEHAC,3.871201010907891,13.883247708029655,0.027617004141048063,0.4766,22767.72340425532,0.045266594124047876,1
Озеркарполис,0.5041457147286655,small,DIY,1.0986122886681098,11.534677171968058,0.036539232606383906,0.7944,51099.0,0.1765267175572519,1
Южбринино,0.5041438807635815,medium,Other,3.367295829986474,12.729534099875735,0.023337086550256514,0.7122,12056.107142857143,0.14672881063352322,1
Чисторино,0.5041053321325586,"6,196",unknown,10.083932349317223,11.136805544056529,0.0,0.0166,2.865951406863154,0.0,1
Невенемир-5639,0.5040436451865924,small,DIY,1.3862943611198906,12.647503174070946,0.018948599202164244,0.9301,103661.66666666667,0.1385359951603146,1
Аровполис,0.5039637316962561,nano,Home,2.3978952727983707,12.093105494861646,0.03262049500651324,0.9022,17863.5,0.06905158069883527,1
Росуюельск,0.5038837240819596,small,Other,2.0794415416798357,11.753641708141265,0.048194729763681776,0.6345,18173.571428571428,0.2640294388224471,1
Царбургкент,0.5038707112558936,medium,DIY,4.290459441148391,13.290234359085483,0.011014785820828286,0.7461,8213.763888888889,0.17192280893089765,1
Клинольпорт,0.5038700599152826,medium,CEHAC,3.332204510175204,13.589036466553608,0.018479806447505253,0.6108,29531.074074074073,0.1843238587424634,1
Клинирпорт,0.5038594501956392,big,CEHAC,4.48863636973214,15.691191663623616,0.016804999371016437,0.2792,74150.69318181818,0.07029513821201606,1
Арольово,0.5038511941777032,medium,Other,3.295836866004329,13.927662658509671,0.01687598210036139,0.8368,43026.230769230766,0.05952380952380952,1
Ясмарсково,0.5037048896837218,medium,CEHAC,3.332204510175204,14.565374499294252,0.013994284024834927,0.7296,78396.70370370371,0.08322663252240717,1
Камурполис,0.5034564815834125,medium,DIY,3.6109179126442243,13.303372406543927,0.02301179707036345,0.6602,16644.777777777777,0.08576663231421047,1
Елайбург,0.5031441810920766,medium,Other,2.3978952727983707,12.38126468091119,0.029845688255599516,0.9425,23829.4,0.031951412727752836,1
Южполридж,0.5030268023657517,big,Fashion,2.833213344056216,13.262467869798183,0.025883696617199387,0.6911,35949.75,0.06331513932777938,1
Скалиистан,0.5030004093657997,nano,CEHAC,1.0986122886681098,13.98499253905403,0.04661602209944751,0.0249,173215.33142857207,0.13333333333333333,1
Беларово,0.502881820121603,big,Other,4.04305126783455,14.54437279480593,0.009888309689912429,0.7836,37012.857142857145,0.0509682213576955,1
Ардористан,0.502881526274543,small,DIY,3.1780538303479458,12.177544561915635,0.022185474498557393,0.9039,8451.04347826087,0.17409434454000522,1
Приертаун,0.5028757342888464,medium,FMCG,3.912023005428146,12.571919894966548,0.036434259188841286,0.6191,5884.6122448979595,0.06370313103981445,1
Клинмиремир,0.5027054626076999,medium,DIY,3.044522437723423,12.540220754887295,0.050403676360045994,0.6609,13967.45,0.05078597339782346,1
Малланград,0.5027021398487317,big,DIY,2.4849066497880004,17.157657831778724,0.016380143091627334,0.5862,173215.33142857207,0.0906170590209522,1
Солневчестер,0.5026067151772259,medium,DIY,2.772588722239781,13.449630519700353,0.015085579567211644,0.8309,46239.0,0.13758389261744966,1
Лундельград,0.5025440509369079,no_market,unknown,11.962413838060145,0.0,0.42664266426642666,0.2738,0.0,0.0,1
Портфордхилл,0.5022574017549833,small,DIY,1.3862943611198906,13.653453874555488,0.02787734879791776,0.6205,173215.33142857207,0.054873054873054876,1
Волвинвиль,0.5022093425934182,nano,DIY,2.8903717578961645,11.418658740576905,0.033236486702212575,0.9583,5353.117647058823,0.16618635926993275,1
Елевово,0.5020137765511069,medium,Other,3.4339872044851463,11.522420246532018,0.02749919283235128,1.0,3365.1,0.17483030636580443,1
Велланоград,0.5020127318911831,medium,DIY,2.0794415416798357,11.595058294508751,0.02762315052358133,0.888,15508.42857142857,0.29264018691588783,1
Ладбургкент-4915,0.5018408448353721,small,CEHAC,3.258096538021482,13.763108227771164,0.0237225630296798,0.6598,37957.84,0.04600564690250789,1
Дарольсково,0.5018121892488391,medium,Other,3.1780538303479458,12.220611443151254,0.02314025624746927,0.855,8822.95652173913,0.16504644631669907,1
Речочестер,0.5015477578941785,medium,CEHAC,3.1354942159291497,14.50490119152844,0.015147281215070025,0.7296,90568.18181818182,0.07650569723277266,1
Лесельистан,0.5015350530873333,medium,Other,4.356708826689592,12.264303817093078,0.028893206281438617,0.6288,2753.12987012987,0.1024271103648298,1
Нордорино,0.5011538198583966,big,FMCG,3.4339872044851463,13.193034306830858,0.02771681333547847,0.6463,17887.1,0.05023364485981308,1
Невельпорт,0.5011138221770797,medium,Other,3.713572066704308,13.178930838888547,0.010921308705134586,0.9792,13227.45,0.11561948019177391,1
Велольоград,0.5010616626075709,medium,DIY,3.4965075614664802,13.729840462871957,0.011131954511393295,0.8148,28684.25,0.13402218507825558,1
Жаририно,0.5010398362424782,medium,Fashion,0.6931471805599453,15.18922639004183,0.01299351360957261,0.602,173215.33142857207,0.19557784362890357,1
Росстоград,0.5010294561824129,medium,FMCG,3.7376696182833684,12.267106595325187,0.021206116030034725,0.7935,5185.024390243902,0.2381687242798354,1
Эльелово,0.5009958222070928,small,CEHAC,1.9459101490553132,11.55313607263162,0.030642277158144486,0.8128,17350.333333333332,0.35740236148955495,1
Велевхилл,0.5009943817734029,small,DIY,2.5649493574615367,11.905291824488812,0.0291048185539859,0.792,12337.25,0.18036318867343798,1
Луновинск,0.5009064855195865,medium,CEHAC,3.4339872044851463,14.609432505691379,0.009936556286674714,0.6753,73735.13333333333,0.12743514686585242,1
Невмирхилл,0.5008841149503294,medium,CEHAC,4.1588830833596715,12.704979522382635,0.022618618415616996,0.7888,5228.3015873015875,0.0654601303391308,1
Южальтаун,0.5008264658236797,small,CEHAC,1.9459101490553132,15.105555823636466,0.013479984265787165,0.5684,173215.33142857207,0.19977553310886645,1
Мирстоорск,0.5008160397970637,medium,Other,4.51085950651685,12.209651234734906,0.02184310207206726,0.8604,2230.177777777778,0.07469448584202683,1
Речхолмсково,0.5007888372965877,medium,DIY,3.332204510175204,13.675321624441368,0.026737128916106866,0.5122,32192.333333333332,0.0732518337408313,1
Росмарсково,0.500717302693547,medium,DIY,3.4339872044851463,13.921614097511469,0.01989097912945034,0.6315,37064.53333333333,0.08389540792756167,1
Ладанполис-3513,0.5007109841400864,medium,Other,2.995732273553991,12.661327418140853,0.01800007146430358,0.8455,16595.473684210527,0.20794044665012407,1
Речвилино,0.5005891394788162,medium,DIY,3.9318256327243257,13.122321376522304,0.02465331278890601,0.7391,9999.56,0.013334879406307978,1
Эльайград,0.5005533383489554,small,DIY,2.833213344056216,13.14491907426942,0.02195036507117044,0.6685,31962.8125,0.123897522049559,1
Тихибург,0.5004712406682222,medium,Home,3.4965075614664802,14.002657951653493,0.019773066633484725,0.5321,37681.375,0.11576532284496886,1
Стареворск,0.500383854462201,medium,Home,2.9444389791664403,13.132333510041638,0.022466860642482017,0.6579,28056.055555555555,0.11943349394072127,1
Радфордельск,0.5003689216293682,big,Other,3.4657359027997265,13.897671021608812,0.023738612473721093,0.5502,35020.290322580644,0.06688191881918819,1
Илайоград,0.5003330963784712,medium,DIY,3.1354942159291497,13.86178995374344,0.018591078026397534,0.7259,47607.545454545456,0.07738531437783966,1
Новмарвиль,0.5002368736121185,big,DIY,3.912023005428146,12.300846317803705,0.024502362985220714,0.9554,4487.367346938776,0.055561432833294545,1
Радоельск,0.5001935011714091,big,Fashion,3.1780538303479458,13.496059830009521,0.02142197090699909,0.7959,31589.0,0.03856591915440651,1
Долерсково,0.5001268651188574,medium,Other,3.295836866004329,13.843710184517697,0.03122491232517852,0.4828,39561.53846153846,0.02886783942264321,1
Горвилпорт,0.4999199332038077,medium,CEHAC,2.1972245773362196,14.39987916573681,0.06273054907780369,0.2393,173215.33142857207,0.0194322406218317,1
Нордоистан,0.49980076901659964,medium,DIY,3.1354942159291497,12.935057419094406,0.035592906323746926,0.6447,18845.18181818182,0.020479563102653812,1
Устбургоград,0.4997496063099163,medium,DIY,3.5553480614894135,14.23603569244542,0.017771195121276,0.6853,44787.05882352941,0.05441192834093691,1
Мирельоград,0.4994368770580619,medium,DIY,3.7376696182833684,13.378282299824201,0.018284413040202268,0.6442,15751.780487804877,0.13873626373626374,1
Южирхилл,0.4994259100820309,small,DIY,2.772588722239781,11.653365438300005,0.03654743390357698,0.7974,7671.8,0.15409413281753706,1
Форомово-4210,0.4994013981553459,small,Other,3.091042453358316,12.52034309345341,0.04045977357581597,0.6501,13040.52380952381,0.06288372093023256,1
Белаорск,0.49925570198695296,medium,FMCG,1.9459101490553132,11.71615198244408,0.0407152419200612,0.9461,20422.333333333332,0.05777360263034288,1
Малоск-2362,0.49924618708877255,medium,CEHAC,2.833213344056216,14.160445456465697,0.01615930864722237,0.645,88243.5625,0.12420091324200913,1
Мируельск,0.49920920800959223,medium,CEHAC,3.4011973816621555,13.384536854442286,0.06928515096890492,0.4106,22409.48275862069,0.015610390666287248,1
Озеритаун-8187,0.49916651283574803,big,Home,1.3862943611198906,14.843310821488322,0.01775981798733382,0.7504,173215.33142857207,0.04238368387507967,1
Уставвиль,0.4990517593206325,big,Home,3.5553480614894135,12.964733652712637,0.013636086155849705,0.9165,12561.235294117647,0.1433501212460362,1
Белмирорск,0.4988286243630933,big,Fashion,4.343805421853684,13.901189964942235,0.01830852401779513,0.4446,14334.947368421053,0.11190854565027938,1
Эльбринсково,0.4988080023693465,small,CEHAC,1.3862943611198906,13.095573717546529,0.025769349760687184,0.7782,162260.66666666666,0.03742937853107345,1
Даронбург,0.49878256158977835,medium,DIY,2.0794415416798357,14.070521700525019,0.0184193431616112,0.7898,173215.33142857207,0.05182393323462108,1
Малвинтаун-6701,0.49871185183928113,medium,Other,2.9444389791664403,13.023698175803217,0.04657584167297396,0.4845,25167.88888888889,0.05386698766175143,1
Старилпорт,0.4986718901155409,small,DIY,1.9459101490553132,12.297146592429545,0.027049338213037614,0.6631,36511.5,0.19125127161749747,1
Орарск,0.4985619873996981,small,DIY,2.0794415416798357,11.609743598150242,0.06707882534775889,0.7956,15737.857142857143,0.10414746543778802,1
Лесилово,0.49855876052298925,medium,CEHAC,2.9444389791664403,14.794928941167095,0.01824158244997551,0.5442,147939.22222222222,0.09176006897401158,1
Зорвинкент,0.498557028465549,medium,DIY,3.6635616461296463,12.247771055885849,0.03153593370481497,0.8141,5487.236842105263,0.054820587169264225,1
Яскарельск,0.49843590256058623,small,CEHAC,1.6094379124341003,12.510560211297015,0.04281732961743096,0.7179,67796.25,0.017440049828713795,1
Зороельск,0.4983059271305942,small,Home,2.1972245773362196,11.899194161996029,0.02443950025671744,0.9649,18393.375,0.13557422969187674,1
Еломинск,0.49815324609859435,medium,CEHAC,3.713572066704308,13.97840546677297,0.012102316911975212,0.7307,29422.8,0.11098062243100411,1
Клиненинск,0.498093753508001,top100,Home,4.465908118654584,14.260088681118795,0.01781322347109794,0.4427,18137.56976744186,0.0637309310549547,1
Тихтервиль,0.497969047159795,medium,DIY,2.995732273553991,13.042486489315298,0.024189780946953947,0.8313,24295.473684210527,0.023556876061120544,1
Камстоинск,0.4978856573027161,medium,DIY,4.02535169073515,13.555800268587241,0.022796315393892784,0.5723,14023.163636363637,0.06134028523232633,1
Невеворск,0.4978507091576166,medium,DIY,1.6094379124341003,11.993899943766703,0.05261805766825542,0.8466,40441.0,0.0075806244378774255,1
Мировчестер,0.4977506339513008,medium,DIY,2.9444389791664403,12.633305768555783,0.032712145215319684,0.7493,17033.38888888889,0.034011090573012936,1
Клинелельск,0.4977450230151405,medium,CEHAC,2.833213344056216,14.52269919425243,0.009039105172134921,0.8779,126767.5,0.06675843083275981,1
Долилтаун,0.49763476714379334,medium,DIY,3.295836866004329,12.584810405710657,0.020978512735885357,0.7737,11234.115384615385,0.1581414306093336,1
Светтерино,0.49751207860670354,medium,DIY,3.091042453358316,12.844246082941908,0.02387998997737647,0.6631,18028.714285714286,0.12005778588807786,1
Ладучестер,0.4973965379777962,medium,Home,5.093750200806762,14.367292311254019,0.0146743346025349,0.251,10718.166666666666,0.027015265131226568,1
Горинвиль,0.4972338826883585,small,CEHAC,1.6094379124341003,12.41526736262067,0.024093490183918292,0.7113,61634.0,0.17117117117117117,1
Скалстоград,0.4971785691248689,medium,Other,2.833213344056216,12.220305870890895,0.04712155218575188,0.6528,12679.125,0.08220502901353965,1
Уралланкент,0.4971161988205849,small,DIY,2.0794415416798357,12.255386482083095,0.02928236441307578,0.7333,30015.571428571428,0.11040634291377602,1
Невиино,0.4971020830118329,no_market,unknown,11.522192394040752,0.0,0.6327433628318584,0.3039,0.0,0.0,1
Радайбург,0.4970537220200714,medium,Home,2.833213344056216,12.724803936992135,0.02283781905776625,0.6898,20998.625,0.14844182186981375,1
Устурград,0.49696404735766875,medium,CEHAC,4.6443908991413725,13.39028601162727,0.01834522356745716,0.5326,6345.844660194175,0.07520674918132875,1
Термирельск,0.4968485533020266,nano,CEHAC,2.3978952727983707,14.040948275665182,0.02053745983921058,0.6826,125287.0,0.05792284866468843,1
Приотаун,0.4968135397991753,small,CEHAC,2.6390573296152584,13.40159686082402,0.024837540614846287,0.4541,50850.53846153846,0.15052410901467506,1
Холайск,0.49680649195691967,medium,DIY,3.258096538021482,13.36892184735674,0.026328201150810703,0.6408,25592.24,0.04060509554140127,1
Мирароград,0.4967896286298853,medium,Other,2.5649493574615367,13.61969395121708,0.03507892758707091,0.4895,68513.5,0.025714285714285714,1
Росонград,0.4967606625542435,medium,FMCG,4.382026634673881,13.767393267364637,0.027816147119763074,0.3251,12063.556962025317,0.034227599509030336,1
Северельхилл,0.49671631752230194,nano,Other,1.3862943611198906,12.061930875698378,0.02470305472170418,0.7206,57717.333333333336,0.31651190956802583,1
Новаринск,0.4966783759506463,medium,DIY,4.770684624465665,12.899574763092527,0.016633997880760625,0.6304,3420.008547008547,0.08774295308842983,1
Эльелкент-11585,0.49666291768606985,small,CEHAC,2.772588722239781,13.70101174832874,0.025101714992017306,0.6463,59454.13333333333,0.031185884283955682,1
Ясдороград,0.49666046217765153,medium,Pharma,5.267858159063328,12.432191765445912,0.007436047292098447,0.7328,1299.1917098445597,0.06794540150806319,1
Зорбринино,0.4965838885720385,small,DIY,3.1354942159291497,13.715584139707397,0.02336071309384117,0.4803,41131.954545454544,0.11405529953917051,1
Лесстоино,0.4965164153363533,medium,Fashion,3.828641396489095,13.703165708532003,0.014573369433050697,0.7025,19860.777777777777,0.11258204472132606,1
Ладельсково,0.4965026762122298,nano,CEHAC,0.6931471805599453,13.133315186808424,0.012585640172666428,0.9492,173215.33142857207,0.1422278162366268,1
Невдорполис-3845,0.49642320642843435,small,DIY,1.6094379124341003,12.356727221100723,0.029747444279588475,0.6986,58129.5,0.10331597697999452,1
Холонтаун,0.4963068264385102,small,DIY,1.6094379124341003,11.543406172223815,0.02827846735024285,0.903,25773.5,0.16412213740458015,1
Ладуюино,0.496259471509835,medium,DIY,3.044522437723423,13.13330133920134,0.02339005682997965,0.673,25274.9,0.08426659382682328,1
Скалдельоград,0.4962357466559189,medium,DIY,2.3978952727983707,13.128729073301816,0.02280470957707902,0.8366,50319.2,0.032588699080157685,1
Светполпорт,0.49620843279018345,small,Other,2.8903717578961645,12.136089998662852,0.03312690031783219,0.5756,10969.470588235294,0.2171086843473739,1
Илдорово,0.49620615636296506,medium,DIY,2.0794415416798357,14.34850131023912,0.018497525095074577,0.6647,173215.33142857207,0.07357919116337075,1
Неваноград,0.4961895280573911,medium,CEHAC,3.871201010907891,14.963357039190745,0.007931816709857833,0.6411,67051.02127659574,0.08496124031007751,1
Прионистан,0.49611560208015826,medium,DIY,1.3862943611198906,13.769201662899007,0.041945748034928156,0.3094,173215.33142857207,0.07031520609629373,1
Камдорск,0.49607774504424934,medium,Pharma,3.58351893845611,12.53913192176516,0.021289042628955132,0.9752,7972.714285714285,0.06182795698924731,1
Новирполис,0.4959292566181834,medium,CEHAC,3.4339872044851463,13.053519066310308,0.0130507680051996,0.8246,15557.833333333334,0.1894006170118995,1
Ладярпорт,0.4957813641183913,small,CEHAC,2.6390573296152584,12.259964061873985,0.03236530579937028,0.8182,16236.384615384615,0.05434782608695652,1
Портдорхилл,0.495695336140028,small,Other,1.3862943611198906,11.045063540636354,0.034712378572744236,0.9593,20877.666666666668,0.189295189756604,1
Старольтаун,0.49558612431358695,nano,DIY,2.1972245773362196,11.838531737388257,0.02602990000589356,0.8037,17310.75,0.2339622641509434,1
Малвинтаун,0.49558367261340014,medium,DIY,2.9444389791664403,12.698546908403276,0.028747749133586093,0.75,18181.722222222223,0.049102927289896126,1
Елкарридж,0.4955347442920017,medium,Other,2.70805020110221,13.638138332996155,0.020302042858909575,0.7248,59819.07142857143,0.06686499504179062,1
Артеринск,0.4954541989132108,medium,DIY,3.6635616461296463,13.220629185034285,0.03365153596143732,0.4974,14516.5,0.03755340679109512,1
Портфордово,0.49541183233229014,medium,DIY,4.23410650459726,12.589152393958377,0.020699409442714173,0.7673,4314.088235294118,0.09015998715822142,1
Илелькент,0.4953313578281273,medium,DIY,2.4849066497880004,12.916116273749848,0.03775631518954761,0.5116,36983.181818181816,0.0678461288751826,1
Приорорск,0.4951504076474496,small,Home,3.258096538021482,12.512946864855227,0.02718928505041472,0.6666,10873.32,0.11529933481152993,1
Малмарполис-2305,0.49502229165571165,big,CEHAC,3.871201010907891,14.228103535678455,0.011762014638476146,0.767,32143.17021276596,0.056095796833561036,1
Солнанск,0.49483546896439096,small,CEHAC,2.70805020110221,12.79775449213034,0.018160042998890086,0.7552,25814.571428571428,0.19215654167348944,1
Приуювиль,0.4947583105468005,medium,Pharma,4.700480365792417,11.22543004176506,0.025550567630180047,0.845,688.1926605504588,0.13535657553716243,1
Эльполсково,0.49474848753048817,small,CEHAC,3.091042453358316,11.800237468955121,0.02223282127323986,0.9758,6346.809523809524,0.19668649107901445,1
Старуистан,0.49455980785045933,medium,Home,2.5649493574615367,12.513424983577535,0.016161147305155395,0.9403,22663.583333333332,0.187143834055163,1
Раделхилл,0.49454932659463985,medium,DIY,3.2188758248682006,12.555739590708091,0.020771678911487103,0.811,11821.583333333334,0.13218653560406904,1
Белольск,0.49437982158336125,small,CEHAC,2.302585092994046,11.489308773369231,0.05822896066798506,1.0,10851.666666666666,0.045283018867924525,1
Эльмароград,0.49437609857041825,medium,Other,4.343805421853684,12.836146897114158,0.0396543475579758,0.3892,4941.434210526316,0.03991934105745241,1
Бербургпорт,0.49437268425986947,medium,DIY,2.4849066497880004,12.162157329955008,0.04693201499941146,0.5033,17400.545454545456,0.1549026633225845,1
Бервинполис,0.4943093164012842,medium,DIY,3.6109179126442243,14.132684925591684,0.024861087242939794,0.4186,38145.583333333336,0.054805793285055956,1
Портольбург,0.4942933411461212,medium,DIY,3.295836866004329,14.143125109434674,0.02525324914292355,0.5001,53371.269230769234,0.0263844147875441,1
